"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"6036","Киев",4500,850,"Senior Software Engineer",9,0,"JavaScript","",33,"мужской","Техникум / Колледж","","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"6037","Киев",2500,500,"Business analyst",0,2,"","",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Корпоративные системы"
"6038","Харьков",600,0,"HTML coder",3,1.5,"","",28,"мужской","Высшее","НТУ «ХПИ»","False","элементарный","до 10 человек","Другая","Веб-разработка"
"6039","Харьков",850,350,"Software Engineer",1.5,0.5,"PHP","",25,"мужской","Высшее","НТУ «ХПИ»","False","ниже среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"6040","Киев",2400,400,"Support",6,2,"","",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Корпоративные системы"
"6041","Киев",2000,-1200,"Product Manager",1,0.25,"","",25,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"6042","Киев",1600,800,"Software Engineer",1.5,1.5,"Java","",23,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"6043","Харьков",3400,1400,"Senior Software Engineer",7,0.25,"Kotlin","",32,"мужской","Высшее","ОНПУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Android"
"6044","Харьков",1500,0,"Software Engineer",7,1.5,"PHP","",26,"женский","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"6045","Харьков",2000,0,"HR",10,1,"","",35,"женский","Высшее","ХАИ","False","средний","до 1000 человек","Аутстаффинговая","Другое"
"6046","Днепр",400,150,"Designer",2,1,"","",22,"женский","Высшее","НГУ [Днепропетровск]","True","средний","до 10 человек","Продуктовая","eCommerce,Мультимедиа"
"6047","Другой",500,0,"Junior Software Engineer",1.5,0.5,"C#/.NET","",23,"женский","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Desktop Applications,Веб-разработка"
"6048","Харьков",1650,300,"Software Engineer",4,4,"Java","",27,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","Корпоративные системы"
"6049","Киев",3700,1600,"Senior Software Engineer",3,0.5,"JavaScript","",27,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"6050","Харьков",1850,250,"Senior QA engineer",5,5,"","Manual QA",27,"женский","Высшее","НТУ «ХПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"6051","Днепр",600,150,"Project manager",1,0.5,"","",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","iOS,Системное программирование"
"6052","Днепр",300,0,"Junior QA engineer",0.5,0.5,"","Manual QA",25,"мужской","Два высших","НГУ [Днепропетровск]","False","элементарный","до 1000 человек","Аутсорсинговая","Desktop Applications,Другое"
"6053","Киев",8500,0,"Director of Engineering / Program Director",10,1.5,"","",31,"мужской","Высшее","Другой вуз","False","продвинутый","до 200 человек","Продуктовая","Gamedev,Корпоративные системы"
"6054","Киев",700,200,"Junior Software Engineer",1.5,0,"Swift","",23,"мужской","Высшее","КНУ им. Шевченко","False","продвинутый","до 50 человек","Аутсорсинговая","iOS"
"6055","Киев",5000,1500,"Software Engineer",4,0,"Erlang","",32,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 10 человек","Продуктовая","Корпоративные системы"
"6056","Винница",1050,350,"Software Engineer",2,2,"JavaScript","",26,"мужской","Высшее","ВНТУ","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"6057","Харьков",500,150,"Marketing",1,0.5,"","",23,"женский","Высшее","НТУ «ХПИ»","False","средний","до 200 человек","Аутсорсинговая","Другое"
"6058","Харьков",3300,0,"Senior Software Engineer",5,1.5,"Python","",27,"мужской","Высшее","ХНУРЭ","False","продвинутый","до 200 человек","Продуктовая","Веб-разработка,Другое"
"6059","Одесса",4000,0,"Team lead",10,10,"","",40,"мужской","Высшее","ОНУ им. Мечникова","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"6060","Удаленно",3900,300,"Software Engineer",5,1,"PHP","",28,"мужской","Два высших","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
