"city","experience","salary","position","freq"
"Київ","До року","500 - 1000","Talent Researcher / Sourcer",1
"Київ","До року","500 - 1000","Technical Artist",2
"Київ","До року","500 - 1000","UI / UX Designer",1
"Київ","До року","5000 - 5500","Program Manager",1
"Київ","До року","5500 - 6000","Delivery Manager",1
"Київ","До року","6500 +","CTO",1
"Львів","1-3 роки","0 - 500","Customer Success",1
"Львів","1-3 роки","0 - 500","Data Engineer / Big Data Engineer",1
"Львів","1-3 роки","0 - 500","Employer Brand Manager",1
"Львів","1-3 роки","0 - 500","Project Manager",1
"Львів","1-3 роки","0 - 500","Recruiter",2
"Львів","1-3 роки","0 - 500","Support",1
"Львів","1-3 роки","0 - 500","Talent Researcher / Sourcer",4
"Львів","1-3 роки","0 - 500","UI / UX Designer",1
"Львів","1-3 роки","0 - 500","Web Designer",1
"Львів","1-3 роки","1000 - 1500","2D Artist",6
"Львів","1-3 роки","1000 - 1500","BI Analyst",2
"Львів","1-3 роки","1000 - 1500","Business Analyst",3
"Львів","1-3 роки","1000 - 1500","Copywriter",1
"Львів","1-3 роки","1000 - 1500","Customer Success",1
"Львів","1-3 роки","1000 - 1500","Data Scientist",1
"Львів","1-3 роки","1000 - 1500","Designer",1
"Львів","1-3 роки","1000 - 1500","DevOps Engineer",12
"Львів","1-3 роки","1000 - 1500","Employer Brand Manager",1
"Львів","1-3 роки","1000 - 1500","Game Designer",2
"Львів","1-3 роки","1000 - 1500","Game Developer",2
"Львів","1-3 роки","1000 - 1500","HR Director",1
"Львів","1-3 роки","1000 - 1500","HR Manager",3
"Львів","1-3 роки","1000 - 1500","Marketing Manager",2
"Львів","1-3 роки","1000 - 1500","Media Buyer",1
"Львів","1-3 роки","1000 - 1500","Other",2
"Львів","1-3 роки","1000 - 1500","People partner / Happiness manager",1
"Львів","1-3 роки","1000 - 1500","Product Manager",2
"Львів","1-3 роки","1000 - 1500","Project Manager",11
"Львів","1-3 роки","1000 - 1500","Recruiter",9
"Львів","1-3 роки","1000 - 1500","Security Specialist",1
"Львів","1-3 роки","1000 - 1500","SEO Specialist",1
"Львів","1-3 роки","1000 - 1500","Support",3
"Львів","1-3 роки","1000 - 1500","Talent Acquisition Manager",4
"Львів","1-3 роки","1000 - 1500","Technical writer",3
"Львів","1-3 роки","1000 - 1500","UI / UX Designer",5
"Львів","1-3 роки","1500 - 2000","2D Artist",1
"Львів","1-3 роки","1500 - 2000","Animator",1
"Львів","1-3 роки","1500 - 2000","BI Analyst",2
"Львів","1-3 роки","1500 - 2000","Business Analyst",7
"Львів","1-3 роки","1500 - 2000","Computer Vision Engineer",2
"Львів","1-3 роки","1500 - 2000","Customer Success",1
"Львів","1-3 роки","1500 - 2000","Data Analyst",2
"Львів","1-3 роки","1500 - 2000","Data Engineer / Big Data Engineer",3
"Львів","1-3 роки","1500 - 2000","Data Scientist",2
"Львів","1-3 роки","1500 - 2000","DBA",1
"Львів","1-3 роки","1500 - 2000","DevOps Engineer",6
"Львів","1-3 роки","1500 - 2000","Digital Marketing Manager",1
"Львів","1-3 роки","1500 - 2000","Employer Brand Manager",2
"Львів","1-3 роки","1500 - 2000","Game Developer",2
"Львів","1-3 роки","1500 - 2000","Graphic Designer",1
"Львів","1-3 роки","1500 - 2000","Hardware Engineer",1
"Львів","1-3 роки","1500 - 2000","HR Director",1
"Львів","1-3 роки","1500 - 2000","Machine Learning Engineer",1
"Львів","1-3 роки","1500 - 2000","Marketing Manager",2
"Львів","1-3 роки","1500 - 2000","Other",1
"Львів","1-3 роки","1500 - 2000","Product Designer",1
"Львів","1-3 роки","1500 - 2000","Product Manager",1
"Львів","1-3 роки","1500 - 2000","Project Manager",8
"Львів","1-3 роки","1500 - 2000","Recruiter",2
"Львів","1-3 роки","1500 - 2000","Research Engineer",1
"Львів","1-3 роки","1500 - 2000","Scrum Master",2
"Львів","1-3 роки","1500 - 2000","Support",4
"Львів","1-3 роки","1500 - 2000","System Analyst",1
"Львів","1-3 роки","1500 - 2000","UI / UX Designer",5
"Львів","1-3 роки","2000 - 2500","BI Analyst",1
"Львів","1-3 роки","2000 - 2500","Business Analyst",6
"Львів","1-3 роки","2000 - 2500","Chief Marketing Officer (CMO)",1
"Львів","1-3 роки","2000 - 2500","Copywriter",1
"Львів","1-3 роки","2000 - 2500","CTO",1
"Львів","1-3 роки","2000 - 2500","Data Analyst",1
"Львів","1-3 роки","2000 - 2500","Data Engineer / Big Data Engineer",6
"Львів","1-3 роки","2000 - 2500","DevOps Engineer",3
"Львів","1-3 роки","2000 - 2500","ERP/CRM",1
"Львів","1-3 роки","2000 - 2500","Game Developer",2
"Львів","1-3 роки","2000 - 2500","HR Director",1
"Львів","1-3 роки","2000 - 2500","Machine Learning Engineer",1
"Львів","1-3 роки","2000 - 2500","Product Manager",4
"Львів","1-3 роки","2000 - 2500","Product Owner",2
"Львів","1-3 роки","2000 - 2500","Project Manager",6
"Львів","1-3 роки","2000 - 2500","Research Engineer",1
"Львів","1-3 роки","2000 - 2500","Sales Manager",1
"Львів","1-3 роки","2000 - 2500","Talent Acquisition Manager",2
"Львів","1-3 роки","2000 - 2500","Technical Artist",1
"Львів","1-3 роки","2000 - 2500","Technical writer",1
"Львів","1-3 роки","2500 - 3000","BI Analyst",1
"Львів","1-3 роки","2500 - 3000","Business Analyst",5
"Львів","1-3 роки","2500 - 3000","Data Analyst",1
"Львів","1-3 роки","2500 - 3000","Data Engineer / Big Data Engineer",1
"Львів","1-3 роки","2500 - 3000","DevOps Engineer",2
"Львів","1-3 роки","2500 - 3000","Game Developer",1
"Львів","1-3 роки","2500 - 3000","Hardware Engineer",1
"Львів","1-3 роки","2500 - 3000","Product Manager",1
"Львів","1-3 роки","2500 - 3000","Product Owner",1
"Львів","1-3 роки","2500 - 3000","Program Manager",1
"Львів","1-3 роки","2500 - 3000","Project Manager",6
"Львів","1-3 роки","2500 - 3000","Research Engineer",1
"Львів","1-3 роки","3000 - 3500","Business Analyst",3
"Львів","1-3 роки","3000 - 3500","Customer Success",1
"Львів","1-3 роки","3000 - 3500","Data Analyst",1
"Львів","1-3 роки","3000 - 3500","Data Engineer / Big Data Engineer",1
"Львів","1-3 роки","3000 - 3500","Data Scientist",1
"Львів","1-3 роки","3000 - 3500","DevOps Engineer",5
"Львів","1-3 роки","3000 - 3500","ERP/CRM",1
"Львів","1-3 роки","3000 - 3500","Game Developer",1
"Львів","1-3 роки","3000 - 3500","Machine Learning Engineer",1
"Львів","1-3 роки","3000 - 3500","Project Manager",2
"Львів","1-3 роки","3000 - 3500","Research Engineer",1
"Львів","1-3 роки","3000 - 3500","Scrum Master",2
"Львів","1-3 роки","3000 - 3500","Talent Acquisition Manager",1
"Львів","1-3 роки","3500 - 4000","Data Engineer / Big Data Engineer",1
"Львів","1-3 роки","3500 - 4000","DBA",1
"Львів","1-3 роки","3500 - 4000","DevOps Engineer",5
"Львів","1-3 роки","3500 - 4000","Game Developer",1
"Львів","1-3 роки","3500 - 4000","Product Manager",1
"Львів","1-3 роки","3500 - 4000","Product Marketing Manager",1
"Львів","1-3 роки","3500 - 4000","Project Manager",1
"Львів","1-3 роки","4000 - 4500","BI Analyst",1
"Львів","1-3 роки","4000 - 4500","Business Analyst",1
"Львів","1-3 роки","4000 - 4500","CEO, (co-) founder",1
"Львів","1-3 роки","4000 - 4500","Computer Vision Engineer",1
"Львів","1-3 роки","4000 - 4500","Delivery Manager",1
"Львів","1-3 роки","4000 - 4500","DevOps Engineer",3
"Львів","1-3 роки","4000 - 4500","Machine Learning Engineer",1
"Львів","1-3 роки","4000 - 4500","Product Manager",1
"Львів","1-3 роки","4000 - 4500","Product Owner",1
"Львів","1-3 роки","4000 - 4500","Project Manager",3
"Львів","1-3 роки","4000 - 4500","Scrum Master",1
"Львів","1-3 роки","4000 - 4500","Security Specialist",1
"Львів","1-3 роки","4500 - 5000","Data Engineer / Big Data Engineer",3
"Львів","1-3 роки","4500 - 5000","DevOps Engineer",2
"Львів","1-3 роки","4500 - 5000","Director of Engineering",1
"Львів","1-3 роки","4500 - 5000","Product Manager",1
"Львів","1-3 роки","4500 - 5000","Project Manager",1
"Львів","1-3 роки","4500 - 5000","Scrum Master",1
"Львів","1-3 роки","500 - 1000","3D Artist",1
"Львів","1-3 роки","500 - 1000","BI Analyst",1
"Львів","1-3 роки","500 - 1000","Business Analyst",2
"Львів","1-3 роки","500 - 1000","Chief Marketing Officer (CMO)",1
"Львів","1-3 роки","500 - 1000","Computer Vision Engineer",1
"Львів","1-3 роки","500 - 1000","Customer Success",2
"Львів","1-3 роки","500 - 1000","Data Analyst",5
"Львів","1-3 роки","500 - 1000","Data Engineer / Big Data Engineer",1
"Львів","1-3 роки","500 - 1000","Data Scientist",1
"Львів","1-3 роки","500 - 1000","Designer",1
"Львів","1-3 роки","500 - 1000","DevOps Engineer",3
"Львів","1-3 роки","500 - 1000","Employer Brand Manager",4
"Львів","1-3 роки","500 - 1000","Game Designer",1
"Львів","1-3 роки","500 - 1000","Game Developer",3
"Львів","1-3 роки","500 - 1000","Graphic Designer",1
"Львів","1-3 роки","500 - 1000","Hardware Engineer",1
"Львів","1-3 роки","500 - 1000","HR Business Partner",1
"Львів","1-3 роки","500 - 1000","HR Manager",4
"Львів","1-3 роки","500 - 1000","HTML Coder",1
"Львів","1-3 роки","500 - 1000","Marketing Manager",1
"Львів","1-3 роки","500 - 1000","People partner / Happiness manager",1
"Львів","1-3 роки","500 - 1000","PR Manager",1
"Львів","1-3 роки","500 - 1000","Product Manager",1
"Львів","1-3 роки","500 - 1000","Project Manager",7
"Львів","1-3 роки","500 - 1000","Recruiter",15
"Львів","1-3 роки","500 - 1000","Sales Manager",5
"Львів","1-3 роки","500 - 1000","Security Specialist",2
"Львів","1-3 роки","500 - 1000","SMM Manager",1
"Львів","1-3 роки","500 - 1000","Support",9
"Львів","1-3 роки","500 - 1000","SysAdmin",3
"Львів","1-3 роки","500 - 1000","System Analyst",1
"Львів","1-3 роки","500 - 1000","Talent Acquisition Manager",1
"Львів","1-3 роки","500 - 1000","Talent Researcher / Sourcer",6
"Львів","1-3 роки","500 - 1000","Technical writer",2
"Львів","1-3 роки","500 - 1000","UI / UX Designer",5
"Львів","1-3 роки","500 - 1000","Web Designer",1
"Львів","1-3 роки","5000 - 5500","CEO, (co-) founder",1
"Львів","1-3 роки","5000 - 5500","Delivery Manager",1
"Львів","1-3 роки","5000 - 5500","Program Manager",1
"Львів","1-3 роки","5500 - 6000","Customer Success",1
"Львів","1-3 роки","5500 - 6000","Delivery Manager",1
"Львів","1-3 роки","5500 - 6000","DevOps Engineer",1
"Львів","1-3 роки","5500 - 6000","Director of Engineering",1
"Львів","1-3 роки","5500 - 6000","Project Manager",1
"Львів","1-3 роки","5500 - 6000","UI / UX Designer",1
"Львів","1-3 роки","6000 - 6500","Data Engineer / Big Data Engineer",1
"Львів","1-3 роки","6000 - 6500","Delivery Manager",1
"Львів","1-3 роки","6000 - 6500","Product Analyst",1
"Львів","1-3 роки","6500 +","Customer Success",1
"Львів","1-3 роки","6500 +","Data Engineer / Big Data Engineer",1
"Львів","1-3 роки","6500 +","DevOps Engineer",2
"Львів","1-3 роки","6500 +","Machine Learning Engineer",1
"Львів","1-3 роки","6500 +","Program Director",3
"Львів","1-3 роки","6500 +","Program Manager",1
"Львів","1-3 роки","6500 +","Project Manager",1
"Львів","10+ років","1000 - 1500","Digital Marketing Manager",1
"Львів","10+ років","1000 - 1500","SysAdmin",1
"Львів","10+ років","1500 - 2000","Account Manager",1
"Львів","10+ років","1500 - 2000","CTO",1
"Львів","10+ років","1500 - 2000","PR Manager",1
