"city","experience","salary","position","specialisation","freq"
"Інше","Total","4500 - 5000","Всі посади","Всі спеціалізації",32
"Інше","Total","500 - 1000","Всі посади","Всі спеціалізації",161
"Інше","Total","5000 - 5500","Всі посади","Всі спеціалізації",17
"Інше","Total","5500 - 6000","Всі посади","Всі спеціалізації",7
"Інше","Total","6000 - 6500","Всі посади","Всі спеціалізації",14
"Інше","Total","6500 +","Всі посади","Всі спеціалізації",9
"Інше","Total",NA,"Всі посади","Всі спеціалізації",2
"Київ","Total","0 - 500","Всі посади","Всі спеціалізації",14
"Київ","Total","1000 - 1500","Всі посади","Всі спеціалізації",76
"Київ","Total","1500 - 2000","Всі посади","Всі спеціалізації",57
"Київ","Total","2000 - 2500","Всі посади","Всі спеціалізації",69
"Київ","Total","2500 - 3000","Всі посади","Всі спеціалізації",70
"Київ","Total","3000 - 3500","Всі посади","Всі спеціалізації",73
"Київ","Total","3500 - 4000","Всі посади","Всі спеціалізації",59
"Київ","Total","4000 - 4500","Всі посади","Всі спеціалізації",31
"Київ","Total","4500 - 5000","Всі посади","Всі спеціалізації",20
"Київ","Total","500 - 1000","Всі посади","Всі спеціалізації",87
"Київ","Total","5000 - 5500","Всі посади","Всі спеціалізації",20
"Київ","Total","5500 - 6000","Всі посади","Всі спеціалізації",8
"Київ","Total","6000 - 6500","Всі посади","Всі спеціалізації",10
"Київ","Total","6500 +","Всі посади","Всі спеціалізації",10
"Київ","Total",NA,"Всі посади","Всі спеціалізації",1
"Львів","Total","0 - 500","Всі посади","Всі спеціалізації",11
"Львів","Total","1000 - 1500","Всі посади","Всі спеціалізації",65
"Львів","Total","1500 - 2000","Всі посади","Всі спеціалізації",61
"Львів","Total","2000 - 2500","Всі посади","Всі спеціалізації",56
"Львів","Total","2500 - 3000","Всі посади","Всі спеціалізації",56
"Львів","Total","3000 - 3500","Всі посади","Всі спеціалізації",46
"Львів","Total","3500 - 4000","Всі посади","Всі спеціалізації",45
"Львів","Total","4000 - 4500","Всі посади","Всі спеціалізації",37
"Львів","Total","4500 - 5000","Всі посади","Всі спеціалізації",12
"Львів","Total","500 - 1000","Всі посади","Всі спеціалізації",76
"Львів","Total","5000 - 5500","Всі посади","Всі спеціалізації",14
"Львів","Total","5500 - 6000","Всі посади","Всі спеціалізації",7
"Львів","Total","6000 - 6500","Всі посади","Всі спеціалізації",5
"Львів","Total","6500 +","Всі посади","Всі спеціалізації",4
"Одеса","Total","0 - 500","Всі посади","Всі спеціалізації",2
"Одеса","Total","1000 - 1500","Всі посади","Всі спеціалізації",12
"Одеса","Total","1500 - 2000","Всі посади","Всі спеціалізації",10
"Одеса","Total","2000 - 2500","Всі посади","Всі спеціалізації",18
"Одеса","Total","2500 - 3000","Всі посади","Всі спеціалізації",9
"Одеса","Total","3000 - 3500","Всі посади","Всі спеціалізації",9
"Одеса","Total","3500 - 4000","Всі посади","Всі спеціалізації",7
"Одеса","Total","4000 - 4500","Всі посади","Всі спеціалізації",3
"Одеса","Total","4500 - 5000","Всі посади","Всі спеціалізації",3
"Одеса","Total","500 - 1000","Всі посади","Всі спеціалізації",16
"Одеса","Total","5000 - 5500","Всі посади","Всі спеціалізації",1
"Харків","Total","0 - 500","Всі посади","Всі спеціалізації",2
"Харків","Total","1000 - 1500","Всі посади","Всі спеціалізації",9
"Харків","Total","1500 - 2000","Всі посади","Всі спеціалізації",10
"Харків","Total","2000 - 2500","Всі посади","Всі спеціалізації",11
"Харків","Total","2500 - 3000","Всі посади","Всі спеціалізації",3
"Харків","Total","3000 - 3500","Всі посади","Всі спеціалізації",2
"Харків","Total","3500 - 4000","Всі посади","Всі спеціалізації",4
"Харків","Total","4000 - 4500","Всі посади","Всі спеціалізації",1
"Харків","Total","500 - 1000","Всі посади","Всі спеціалізації",19
"Харків","Total","6500 +","Всі посади","Всі спеціалізації",1
"Харків","Total",NA,"Всі посади","Всі спеціалізації",1
"Всі міста","1-3 роки","0 - 500","Всі посади","Всі спеціалізації",26
